ticker,company_name,general_sentiment_score,ai_demand_sentiment,data_center_sentiment,hbm_sentiment,foundry_capacity_sentiment,semiconductor_capex_sentiment,china_export_risk_sentiment,inventory_sentiment,gross_margin_sentiment,pricing_pressure_sentiment,automotive_demand_sentiment,consumer_demand_sentiment,industrial_demand_sentiment,optical_networking_sentiment,memory_pricing_sentiment,analyst_sentiment,management_tone_sentiment,risk_sentiment,news_headlines,news_urls
SWKS,"Skyworks Solutions, Inc.",0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.7,0.2,Qorvo Rides on Healthy Organic Growth: Reason to Buy the Stock? | Qorvo Rides on Healthy Organic Growth: Reason to Buy the Stock? | MaxLinear's Panther Momentum Builds on Growing Tier 1 Design Wins | MaxLinear's Panther Momentum Builds on Growing Tier 1 Design Wins | Qorvo Merger With Skyworks Resets Debt Covenants And Risk Profile | Qorvo Merger With Skyworks Resets Debt Covenants And Risk Profile | Skyworks Advances Qorvo Merger Plans And Expands AI And EV Power Reach | Skyworks Advances Qorvo Merger Plans And Expands AI And EV Power Reach | Skyworks Solutions (SWKS) Stock Rises As Valuation Models Point In Different Directions | Skyworks Solutions (SWKS) Stock Rises As Valuation Models Point In Different Directions,https://finance.yahoo.com/markets/stocks/articles/qorvo-rides-healthy-organic-growth-150700900.html | https://finance.yahoo.com/markets/stocks/articles/qorvo-rides-healthy-organic-growth-150700900.html | https://finance.yahoo.com/markets/stocks/articles/maxlinears-panther-momentum-builds-growing-125400689.html | https://finance.yahoo.com/markets/stocks/articles/maxlinears-panther-momentum-builds-growing-125400689.html | https://finance.yahoo.com/markets/stocks/articles/qorvo-merger-skyworks-resets-debt-090625215.html | https://finance.yahoo.com/markets/stocks/articles/qorvo-merger-skyworks-resets-debt-090625215.html | https://finance.yahoo.com/markets/stocks/articles/skyworks-advances-qorvo-merger-plans-211006996.html | https://finance.yahoo.com/markets/stocks/articles/skyworks-advances-qorvo-merger-plans-211006996.html | https://finance.yahoo.com/markets/stocks/articles/skyworks-solutions-swks-stock-rises-131043056.html | https://finance.yahoo.com/markets/stocks/articles/skyworks-solutions-swks-stock-rises-131043056.html
SYNA,Synaptics Incorporated,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,Will Synaptics' (SYNA) Edge AI UAV Collaboration Redefine Its Core IoT Investment Narrative? | Will Synaptics' (SYNA) Edge AI UAV Collaboration Redefine Its Core IoT Investment Narrative? | Northland Raises its Price Target on Synaptics (SYNA) | Northland Raises its Price Target on Synaptics (SYNA) | Synaptics (SYNA) Is Up 2.23% in One Week: What You Should Know | Synaptics (SYNA) Is Up 2.23% in One Week: What You Should Know | A Look At Synaptics (SYNA) Valuation After A Sharp Momentum-Driven Share Price Move | A Look At Synaptics (SYNA) Valuation After A Sharp Momentum-Driven Share Price Move | Is Synaptics (SYNA) Turning Its Edge AI Showcase Into a Durable Competitive Advantage? | Is Synaptics (SYNA) Turning Its Edge AI Showcase Into a Durable Competitive Advantage?,https://finance.yahoo.com/markets/stocks/articles/synaptics-syna-edge-ai-uav-160949095.html | https://finance.yahoo.com/markets/stocks/articles/synaptics-syna-edge-ai-uav-160949095.html | https://finance.yahoo.com/markets/stocks/articles/northland-raises-price-target-synaptics-164801380.html | https://finance.yahoo.com/markets/stocks/articles/northland-raises-price-target-synaptics-164801380.html | https://finance.yahoo.com/markets/stocks/articles/synaptics-syna-2-23-one-160003792.html | https://finance.yahoo.com/markets/stocks/articles/synaptics-syna-2-23-one-160003792.html | https://finance.yahoo.com/markets/stocks/articles/look-synaptics-syna-valuation-sharp-031830080.html | https://finance.yahoo.com/markets/stocks/articles/look-synaptics-syna-valuation-sharp-031830080.html | https://finance.yahoo.com/markets/stocks/articles/synaptics-syna-turning-edge-ai-121116803.html | https://finance.yahoo.com/markets/stocks/articles/synaptics-syna-turning-edge-ai-121116803.html
TER,"Teradyne, Inc.",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,"Cathie Wood Buys $444 Million in SpaceX, Dumps Tesla and AMD | These Are 5 Of The Best Stocks To Buy Or Watch Now | Why Rocket Lab stock tumbled on Nasdaq-100 news | KLA Corporation, Amkor, and Teradyne Shares Skyrocket, What You Need To Know | Stocks Rally on Hopes for a Near-term US-Iran Interim Peace Agreement | These Nvidia-Backed Firms Are Set to Join the Nasdaq 100 Soon. Their Stocks Are Surging | Stocks See Support from Hopes for a Near-term US-Iran Peace Agreement | Cathie Wood Liquidates $279 Million Worth Of Stock This Week | Rocket Lab, CoreWeave, and 3 More Stocks That Are Joining the Nasdaq 100 | Rocket Lab stock surges on Nasdaq-100 index inclusion",https://finance.yahoo.com/markets/stocks/articles/cathie-wood-buys-444-million-184808165.html |  | https://finance.yahoo.com/markets/stocks/articles/why-rocket-lab-stock-tumbled-213300793.html | https://finance.yahoo.com/markets/stocks/articles/kla-corporation-amkor-teradyne-shares-002120400.html | https://finance.yahoo.com/markets/stocks/articles/stocks-rally-hopes-near-term-203953174.html | https://finance.yahoo.com/markets/stocks/articles/nvidia-backed-firms-set-join-201706788.html | https://finance.yahoo.com/markets/stocks/articles/stocks-see-support-hopes-near-155142001.html |  |  | https://finance.yahoo.com/markets/stocks/articles/rocket-lab-stock-surges-nasdaq-132343436.html
TOYO,"TOYO Co., Ltd",0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,How TOYO’s Q1 Profit Rebound and Conference Spotlight Will Impact TOYO (TOYO) Investors | How TOYO’s Q1 Profit Rebound and Conference Spotlight Will Impact TOYO (TOYO) Investors | US Undiscovered Gems to Explore This May 2026 | US Undiscovered Gems to Explore This May 2026 | A Look At TOYO (TOYO) Valuation After Q1 2026 Profit Swing And U.S. Solar Expansion Plans | A Look At TOYO (TOYO) Valuation After Q1 2026 Profit Swing And U.S. Solar Expansion Plans | Toyo Co Ltd (TOYO) Q1 2026 Earnings Call Highlights: Record Revenue and Profitability Surge ... | Toyo Co Ltd (TOYO) Q1 2026 Earnings Call Highlights: Record Revenue and Profitability Surge ... | TOYO Q1 Earnings Call Highlights | TOYO Q1 Earnings Call Highlights,https://finance.yahoo.com/markets/stocks/articles/toyo-q1-profit-rebound-conference-160641708.html | https://finance.yahoo.com/markets/stocks/articles/toyo-q1-profit-rebound-conference-160641708.html | https://finance.yahoo.com/markets/stocks/articles/us-undiscovered-gems-explore-may-113329501.html | https://finance.yahoo.com/markets/stocks/articles/us-undiscovered-gems-explore-may-113329501.html | https://finance.yahoo.com/markets/stocks/articles/look-toyo-toyo-valuation-q1-101337818.html | https://finance.yahoo.com/markets/stocks/articles/look-toyo-toyo-valuation-q1-101337818.html | https://finance.yahoo.com/markets/stocks/articles/toyo-co-ltd-toyo-q1-210026826.html | https://finance.yahoo.com/markets/stocks/articles/toyo-co-ltd-toyo-q1-210026826.html | https://finance.yahoo.com/markets/stocks/articles/toyo-q1-earnings-call-highlights-140926295.html | https://finance.yahoo.com/markets/stocks/articles/toyo-q1-earnings-call-highlights-140926295.html
TSEM,Tower Semiconductor Ltd.,0.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.2,"Tower Semiconductor shares jump on IQE supply deal | Exchange-Traded Funds, Equity Futures Higher Pre-Bell Monday Amid US-Iran Ceasefire | Why Tower Semiconductor (TSEM) Is Up 11.7% After Securing $1.3 Billion Silicon Photonics Deals | Satellite Stocks Can Hitch a Ride. Here Are 5. | Why Tower Semiconductor Soared in May | Is Intel Corporation (INTC) A Good Stock To Buy Now? | After Months of Watching AI Innovation ETFs Run These 3 Active Funds Stand Out and the Revolution Has Barely Started | How The Tower Semiconductor (TSEM) Investment Story Is Evolving With A Steady Price Target | Tower Semiconductor Ltd. (TSEM): Leopold Aschenbrenner Is Bearish on This Company | Is Tower Semiconductor Ltd. (TSEM) a Top Semiconductor Growth Stock After $1.3B Silicon Photonics Agreements?",https://finance.yahoo.com/markets/stocks/articles/tower-semiconductor-shares-jump-iqe-165900980.html | https://finance.yahoo.com/markets/stocks/articles/exchange-traded-funds-equity-futures-125654489.html | https://finance.yahoo.com/markets/stocks/articles/why-tower-semiconductor-tsem-11-231258313.html |  | https://finance.yahoo.com/markets/stocks/articles/why-tower-semiconductor-soared-may-144000600.html | https://finance.yahoo.com/markets/stocks/articles/intel-corporation-intc-good-stock-152445307.html | https://finance.yahoo.com/markets/stocks/articles/months-watching-ai-innovation-etfs-185518781.html | https://finance.yahoo.com/markets/stocks/articles/tower-semiconductor-tsem-investment-story-201438649.html | https://finance.yahoo.com/markets/stocks/articles/tower-semiconductor-ltd-tsem-leopold-220025238.html | https://finance.yahoo.com/sectors/technology/articles/tower-semiconductor-ltd-tsem-top-113341549.html
TSM,Taiwan Semiconductor Manufactur,0.6,0.4,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,Intel Draws Cramer Support | Google's Samsung Talks Highlight TSMC Capacity Crunch | Forget Buying Nvidia. This Overlooked ETF Beat the Nasdaq by Owning the AI Stocks You Can’t | Forget Buying Nvidia. This Overlooked ETF Beat the Nasdaq by Owning the AI Stocks You Can’t | Chip startup Tensordyne expects $200 million in orders for AI system to rival Nvidia | Chip startup Tensordyne expects $200 million in orders for AI system to rival Nvidia | TSMC and SoftBank Shares Jump as U.S.-Iran Peace Deal Ignites Tech Rally | TSMC and SoftBank Shares Jump as U.S.-Iran Peace Deal Ignites Tech Rally | SoftBank Surges as Geopolitical Risk Cools | SoftBank Surges as Geopolitical Risk Cools,https://finance.yahoo.com/markets/stocks/articles/intel-draws-cramer-support-190151994.html | https://finance.yahoo.com/sectors/technology/articles/googles-samsung-talks-highlight-tsmc-180100438.html | https://finance.yahoo.com/markets/stocks/articles/forget-buying-nvidia-overlooked-etf-140400924.html | https://finance.yahoo.com/markets/stocks/articles/forget-buying-nvidia-overlooked-etf-140400924.html | https://finance.yahoo.com/sectors/technology/articles/chip-startup-tensordyne-expects-200-140157037.html | https://finance.yahoo.com/sectors/technology/articles/chip-startup-tensordyne-expects-200-140157037.html | https://finance.yahoo.com/sectors/technology/articles/tsmc-softbank-shares-jump-u-124200409.html | https://finance.yahoo.com/sectors/technology/articles/tsmc-softbank-shares-jump-u-124200409.html | https://finance.yahoo.com/markets/stocks/articles/softbank-surges-geopolitical-risk-cools-124124343.html | https://finance.yahoo.com/markets/stocks/articles/softbank-surges-geopolitical-risk-cools-124124343.html
TXN,Texas Instruments Incorporated,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,Applied Materials Stock And The Tell Hiding In Its Margins | Applied Materials Stock And The Tell Hiding In Its Margins | ON Semiconductor Stock: Is ON Outperforming the Technology Sector? | ON Semiconductor Stock: Is ON Outperforming the Technology Sector? | What A Patient Investor Really Pays For Broadcom Stock | What A Patient Investor Really Pays For Broadcom Stock | The Best Semiconductor ETFs: How You Can Mine the AI Gold Rush | The Best Semiconductor ETFs: How You Can Mine the AI Gold Rush | These 3 Semiconductor Stocks Just Got a Bullish Nod From Citi. Buy the Dip. | These 3 Semiconductor Stocks Just Got a Bullish Nod From Citi. Buy the Dip.,https://finance.yahoo.com/markets/stocks/articles/applied-materials-stock-tell-hiding-154747405.html | https://finance.yahoo.com/markets/stocks/articles/applied-materials-stock-tell-hiding-154747405.html | https://finance.yahoo.com/markets/stocks/articles/semiconductor-stock-outperforming-technology-sector-123209321.html | https://finance.yahoo.com/markets/stocks/articles/semiconductor-stock-outperforming-technology-sector-123209321.html | https://finance.yahoo.com/markets/stocks/articles/patient-investor-really-pays-broadcom-145533344.html | https://finance.yahoo.com/markets/stocks/articles/patient-investor-really-pays-broadcom-145533344.html | https://finance.yahoo.com/sectors/technology/articles/best-semiconductor-etfs-mine-ai-135754796.html | https://finance.yahoo.com/sectors/technology/articles/best-semiconductor-etfs-mine-ai-135754796.html | https://finance.yahoo.com/markets/stocks/articles/3-semiconductor-stocks-just-got-113002665.html | https://finance.yahoo.com/markets/stocks/articles/3-semiconductor-stocks-just-got-113002665.html
TYGO,"Tigo Energy, Inc.",0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,"Tigo Energy (TYGO) Delivers US-Made MLPE to EG4 Electronics to Qualify for Domestic Content Tax Credits | Tigo Energy (TYGO) Delivers US-Made MLPE to EG4 Electronics to Qualify for Domestic Content Tax Credits | Tigo Energy (TYGO) Delivers U.S.-Assembled Optimizers to EG4 | Tigo Energy (TYGO) Delivers U.S.-Assembled Optimizers to EG4 | Tigo Energy (TYGO) Gets A Target Hike As Solar Optimization Momentum Builds | Tigo Energy (TYGO) Gets A Target Hike As Solar Optimization Momentum Builds | Tigo Energy (NASDAQ:TYGO) Posted Healthy Earnings But There Are Some Other Factors To Be Aware Of | Tigo Energy (NASDAQ:TYGO) Posted Healthy Earnings But There Are Some Other Factors To Be Aware Of | Tigo Energy, Inc. (NASDAQ:TYGO) Analysts Are Pretty Bullish On The Stock After Recent Results | Tigo Energy, Inc. (NASDAQ:TYGO) Analysts Are Pretty Bullish On The Stock After Recent Results",https://finance.yahoo.com/sectors/technology/articles/tigo-energy-tygo-delivers-us-082641026.html | https://finance.yahoo.com/sectors/technology/articles/tigo-energy-tygo-delivers-us-082641026.html | https://finance.yahoo.com/sectors/technology/articles/tigo-energy-tygo-delivers-u-050651221.html | https://finance.yahoo.com/sectors/technology/articles/tigo-energy-tygo-delivers-u-050651221.html | https://finance.yahoo.com/sectors/energy/articles/tigo-energy-tygo-gets-target-191850089.html | https://finance.yahoo.com/sectors/energy/articles/tigo-energy-tygo-gets-target-191850089.html | https://finance.yahoo.com/news/tigo-energy-nasdaq-tygo-posted-111454125.html | https://finance.yahoo.com/news/tigo-energy-nasdaq-tygo-posted-111454125.html | https://finance.yahoo.com/markets/stocks/articles/tigo-energy-inc-nasdaq-tygo-114943908.html | https://finance.yahoo.com/markets/stocks/articles/tigo-energy-inc-nasdaq-tygo-114943908.html
VECO,Veeco Instruments Inc.,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,Veeco Instruments (VECO) Stock Valuation Check After Strong Recent Share Price Gains | Veeco Instruments (VECO) Stock Valuation Check After Strong Recent Share Price Gains | KLA Stock's Look Into The Future | KLA Stock's Look Into The Future | Ultra Clean Surges 322% in a Year: Should You Bet on the Stock? | Ultra Clean Surges 322% in a Year: Should You Bet on the Stock? | How The Veeco Instruments (VECO) Narrative Is Shifting With New Targets And AI Orders | How The Veeco Instruments (VECO) Narrative Is Shifting With New Targets And AI Orders | Kulicke & Soffa Rides on Multiple Growth Drivers: Should You Invest? | Kulicke & Soffa Rides on Multiple Growth Drivers: Should You Invest?,https://finance.yahoo.com/markets/stocks/articles/veeco-instruments-veco-stock-valuation-120852711.html | https://finance.yahoo.com/markets/stocks/articles/veeco-instruments-veco-stock-valuation-120852711.html | https://finance.yahoo.com/markets/stocks/articles/kla-stocks-look-future-191025409.html | https://finance.yahoo.com/markets/stocks/articles/kla-stocks-look-future-191025409.html | https://finance.yahoo.com/markets/stocks/articles/ultra-clean-surges-322-bet-160100370.html | https://finance.yahoo.com/markets/stocks/articles/ultra-clean-surges-322-bet-160100370.html | https://finance.yahoo.com/markets/stocks/articles/veeco-instruments-veco-narrative-shifting-071354833.html | https://finance.yahoo.com/markets/stocks/articles/veeco-instruments-veco-narrative-shifting-071354833.html | https://finance.yahoo.com/markets/stocks/articles/kulicke-soffa-rides-multiple-growth-143300250.html | https://finance.yahoo.com/markets/stocks/articles/kulicke-soffa-rides-multiple-growth-143300250.html
WATT,Energous Corporation,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.8,0.2,Energous Corp (WATT) Q1 2026 Earnings Call Highlights: Revenue Surge and Strategic Partnerships ... | Energous Corp (WATT) Q1 2026 Earnings Call Highlights: Revenue Surge and Strategic Partnerships ... | Energous Q1 Earnings Call Highlights | Energous Q1 Earnings Call Highlights | Energous Q1 2026 Earnings Call: Complete Transcript | Energous Q1 2026 Earnings Call: Complete Transcript | Top Midday Gainers | Top Midday Gainers | Here’s Why Jacob Fund Invested in Long Watched Name: Energous Corporation (WATT) | Here’s Why Jacob Fund Invested in Long Watched Name: Energous Corporation (WATT),https://finance.yahoo.com/markets/stocks/articles/energous-corp-watt-q1-2026-050302436.html | https://finance.yahoo.com/markets/stocks/articles/energous-corp-watt-q1-2026-050302436.html | https://finance.yahoo.com/markets/stocks/articles/energous-q1-earnings-call-highlights-041231373.html | https://finance.yahoo.com/markets/stocks/articles/energous-q1-earnings-call-highlights-041231373.html | https://finance.yahoo.com/news/energous-q1-2026-earnings-call-213954024.html | https://finance.yahoo.com/news/energous-q1-2026-earnings-call-213954024.html | https://finance.yahoo.com/markets/stocks/articles/top-midday-gainers-172520012.html | https://finance.yahoo.com/markets/stocks/articles/top-midday-gainers-172520012.html | https://finance.yahoo.com/markets/stocks/articles/why-jacob-fund-invested-long-135443239.html | https://finance.yahoo.com/markets/stocks/articles/why-jacob-fund-invested-long-135443239.html
